Id_commune;Nom_commune;Code_departement;Code_commune;Id_region
685;SAINT-LAURENT-D AIGOUZE;30;276;76
715;SAINT-PAULET-DE-CAISSON;30;290;76
689;SARDAN;30;309;76
682;SAUVE;30;311;76
718;SAZE;30;315;76
716;SERNHAC;30;317;76
675;SOMMIERES;30;321;76
712;ST GILLES;30;258;76
697;ST HIPPOLYTE DU FORT;30;263;76
696;SUMENE;30;325;76
698;UZES;30;334;76
669;VAUVERT;30;341;76
703;VILLENEUVE LES AVIGNON;30;351;76
663;LE GRAU DU ROI;30;133;76
666;NIMES;30;189;76
1706;ANDEVILLE;60;12;32
1726;ATTICHY;60;25;32
1751;AVILLY ST LEONARD;60;33;32
1698;BEAUVAIS;60;57;32
1754;BETHISY ST MARTIN;60;67;32
1760;BETHISY ST PIERRE;60;68;32
1759;BORAN SUR OISE;60;86;32
1701;BORNEL;60;88;32
1730;CAMBRONNE LES RIBECOURT;60;119;32
1757;CHAMBLY;60;139;32
1739;CHANTILLY;60;141;32
1704;CHAUMONT-EN-VEXIN;60;143;32
1734;CIRES LES MELLO;60;155;32
1720;CLAIROIX;60;156;32
1711;CLERMONT;60;157;32
1718;COMPIEGNE;60;159;32
1761;COYE LA FORET;60;172;32
1765;CRAMOISY;60;173;32
1741;CREIL;60;175;32
1748;CREPY EN VALOIS;60;176;32
1716;CREVECOEUR LE GRAND;60;178;32
1736;DIEUDONNE;60;197;32
1713;FITZ JAMES;60;234;32
1745;FLEURINES;60;238;32
1707;GOINCOURT;60;277;32
1740;GOUVIEUX;60;282;32
1727;JAUX;60;325;32
1744;LA CHAPELLE EN SERVAL;60;142;32
1717;LA RUE ST PIERRE;60;559;32
1705;LABOISSIERE EN THELLE;60;330;32
1725;LACHELLE;60;337;32
1723;LACROIX ST OUEN;60;338;32
1714;LAIGNEVILLE;60;342;32
1752;LAMORLAYE;60;346;32
1771;LE MESNIL EN THELLE;60;398;32
1729;LE MEUX;60;402;32
1763;LE PLESSIS BELLEVILLE;60;500;32
1758;LEVIGNEN;60;358;32
1712;LIANCOURT;60;360;32
1709;LOCONVILLE;60;367;32
1719;MARGNY LES COMPIEGNE;60;382;32
1699;MERU;60;395;32
1747;MONTATAIRE;60;414;32
1764;MORTEFONTAINE;60;432;32
1715;MOUY;60;439;32
1742;NANTEUIL LE HAUDOUIN;60;446;32
1768;NEUILLY EN THELLE;60;450;32
1702;NOAILLES;60;462;32
1733;NOGENT SUR OISE;60;463;32
1721;NOYON;60;471;32
1749;ORRY LA VILLE;60;482;32
1767;PEROY LES GOMBRIES;60;489;32
1772;PLAILLY;60;494;32
1732;PONT STE MAXENCE;60;509;32
1737;PRECY SUR OISE;60;513;32
1710;RANTIGNY;60;524;32
1722;RIBECOURT DRESLINCOURT;60;537;32
1735;SAINTINES;60;578;32
1738;SENLIS;60;612;32
1753;ST LEU D ESSERENT;60;584;32
1750;ST MAXIMIN;60;589;32
1731;ST VAAST LES MELLO;60;601;32
1708;STE GENEVIEVE;60;575;32
1756;THIVERNY;60;635;32
1728;THOUROTTE;60;636;32
1700;TRIE CHATEAU;60;644;32
1703;VALDAMPIERRE;60;652;32
1724;VENETTE;60;665;32
1769;VER SUR LAUNETTE;60;666;32
1755;VERBERIE;60;667;32
1746;VERNEUIL EN HALATTE;60;670;32
1743;VILLERS ST PAUL;60;684;32
1762;VINEUIL ST FIRMIN;60;695;32
1234;ANDREZIEUX-BOUTHEON;42;5;84
1256;BALBIGNY;42;11;84
1236;BOEN-SUR-LIGNON;42;19;84
1258;BRIENNON;42;26;84
1246;CHALMAZEL-JEANSAGNIERE;42;39;84
1249;CHARLIEU;42;52;84
1226;CHAVANAY;42;56;84
1235;CHAZELLES SUR LYON;42;59;84
1228;FARNAY;42;93;84
1242;FEURS;42;94;84
1210;FIRMINY;42;95;84
1224;FRAISSES;42;99;84
1209;GENILAC;42;225;84
1220;L ETRAT;42;92;84
1231;L HORME;42;110;84
1219;LA FOUILLOUSE;42;97;84
1215;LA GRAND-CROIX;42;103;84
1213;LA RICAMARIE;42;183;84
1207;LA TALAUDIERE;42;305;84
1223;LE CHAMBON-FEUGEROLLES;42;44;84
1254;LE COTEAU;42;71;84
1222;LORETTE;42;123;84
1255;MABLY;42;127;84
1237;MONTBRISON;42;147;84
1239;MONTROND-LES-BAINS;42;149;84
1253;NEULISE;42;156;84
1218;PELUSSIN;42;168;84
1257;PERREUX;42;170;84
1247;PRECIEUX;42;180;84
1252;RIORGES;42;184;84
1227;RIVE-DE-GIER;42;186;84
1248;ROANNE;42;187;84
1214;ROCHE-LA-MOLIERE;42;189;84
1208;SAINT GENEST LERPT;42;223;84
1244;SAINT-BONNET-LE-CHATEAU;42;204;84
1212;SAINT-CHAMOND;42;207;84
1241;SAINT-GALMIER;42;222;84
1259;SAINT-HAON-LE-CHATEL;42;232;84
1206;SAINT-JEAN-BONNEFONDS;42;237;84
1216;SAINT-JOSEPH;42;242;84
1251;SAINT-JUST-EN-CHEVALET;42;248;84
1240;SAINT-JUST-SAINT-RAMBERT;42;279;84
1233;SAINT-MARCELLIN-EN-FOREZ;42;256;84
1229;SAINT-PAUL-EN-CORNILLON;42;270;84
1211;SAINT-PAUL-EN-JAREZ;42;271;84
1217;SAINT-PRIEST-EN-JAREZ;42;275;84
1243;SAINT-ROMAIN-LE-PUY;42;285;84
1232;SAVIGNEUX;42;299;84
1245;SOLEYMIEUX;42;301;84
1225;SORBIERS;42;302;84
1230;UNIEUX;42;316;84
1238;VEAUCHE;42;323;84
1221;VILLARS;42;330;84
1250;VILLEREST;42;332;84
1204;SAINT-ETIENNE;42;218;84
2122;ANNECY;74;10;84
2148;ALLONZIER-LA-CAILLE;74;6;84
2131;ANNEMASSE;74;12;84
2168;ARACHES LA FRASSE;74;14;84
2152;ARCHAMPS;74;16;84
2134;ARGONAY;74;19;84
2141;BONNE;74;40;84
2173;BONNEVILLE;74;42;84
2156;CHAMONIX MONT BLANC;74;56;84
2143;CHENEX;74;69;84
2175;CLUSES;74;81;84
2138;COLLONGES-SOUS-SALEVE;74;82;84
2161;COMBLOUX;74;83;84
2191;CONTAMINE-SUR-ARVE;74;87;84
2151;COPPONEX;74;88;84
2189;CORDON;74;89;84
2181;CORNIER;74;90;84
2180;DEMI-QUARTIER;74;99;84
2130;DOUSSARD;74;104;84
2150;DUINGT;74;108;84
2149;EPAGNY METZ-TESSY;74;112;84
2194;EVIAN-LES-BAINS;74;119;84
2123;FAVERGES-SEYTHENEX;74;123;84
2120;GAILLARD;74;133;84
2192;GLIERES-VAL-DE-BORNE;74;212;84
2153;GROISY;74;137;84
2121;LA BALME DE SILLINGY;74;26;84
2145;LA CLUSAZ;74;80;84
2159;LA ROCHE SUR FORON;74;224;84
2184;LA TOUR;74;284;84
2127;LE GRAND BORNAND;74;136;84
2163;LES CONTAMINES MONTJOIE;74;85;84
2171;LES GETS;74;134;84
2182;LES HOUCHES;74;143;84
2140;LUCINGES;74;153;84
2125;MANIGOD;74;160;84
2177;MARIGNIER;74;164;84
2193;MARNAZ;74;169;84
2172;MEGEVE;74;173;84
2155;MENTHON-SAINT-BERNARD;74;176;84
2185;MIEUSSY;74;183;84
2137;MONNETIER-MORNEX;74;185;84
2164;MONT-SAXONNEX;74;189;84
2176;MORILLON;74;190;84
2133;NEYDENS;74;201;84
2165;ONNION;74;205;84
2174;PASSY;74;208;84
2142;POISY;74;213;84
2158;PRAZ SUR ARLY;74;215;84
2135;RUMILLY;74;225;84
2166;SAINT GERVAIS LES BAINS;74;236;84
2196;SAINT-JEAN-D'AULPS;74;238;84
2188;SAINT-JEOIRE;74;241;84
2144;SAINT-JULIEN-EN-GENEVOIS;74;243;84
2195;SAINT-PAUL-EN-CHABLAIS;74;249;84
2190;SAINT-PIERRE-EN-FAUCIGNY;74;250;84
2167;SALLANCHES;74;256;84
2178;SAMOENS;74;258;84
2160;SCIONZIER;74;264;84
2169;SERVOZ;74;266;84
2170;TANINGES;74;276;84
2146;THONES;74;280;84
2162;THYEZ;74;278;84
2128;VALLEIRY;74;288;84
2179;VALLORCINE;74;290;84
2187;VERCHAIX;74;294;84
2136;VETRAZ-MONTHOUX;74;298;84
2129;VEYRIER-DU-LAC;74;299;84
2139;VILLE-LA-GRAND;74;305;84
2154;VIRY;74;309;84
2157;VIUZ-EN-SALLAZ;74;311;84
1179;AIRE-SUR-L'ADOUR;40;1;75
1181;ANGRESSE;40;4;75
1192;AUREILHAN;40;19;75
1195;BENESSE-MAREMNE;40;36;75
1187;BIAS;40;43;75
1172;BISCARROSSE;40;46;75
1174;CAPBRETON;40;65;75
1157;DAX;40;88;75
1183;HAGETMAU;40;119;75
1175;LABENNE;40;133;75
1185;LEON;40;150;75
1171;LIT ET MIXE;40;157;75
1182;MIMIZAN;40;184;75
1161;MOLIETS-ET-MAA;40;187;75
1164;MONT-DE-MARSAN;40;192;75
1178;MONTGAILLARD;40;195;75
1177;ONDRES;40;209;75
1184;ORIST;40;211;75
1194;PARENTIS EN BORN;40;217;75
1162;PEYREHORADE;40;224;75
1188;POYANNE;40;235;75
1190;RION-DES-LANDES;40;243;75
1160;SAINT-PIERRE-DU-MONT;40;281;75
1193;SAINT-SEVER;40;282;75
1168;SANGUINET;40;287;75
1163;SEIGNOSSE;40;296;75
1166;SOORTS-HOSSEGOR;40;304;75
1176;SOUSTONS;40;310;75
1167;ST-GEOURS-MAREMNE;40;261;75
1156;ST-JULIEN-EN-BORN;40;266;75
1186;ST-MARTIN-DE-HINX;40;272;75
1180;ST-MARTIN-DE-SEIGNANX;40;273;75
1173;ST-PAUL-LES-DAX;40;279;75
1189;ST-VINCENT-DE-PAUL;40;283;75
1158;ST-VINCENT-DE-TYROSSE;40;284;75
1165;TARNOS;40;312;75
1191;TARTAS;40;313;75
1159;TOSSE;40;317;75
1169;VIELLE-ST-GIRONS;40;326;75
1170;VIEUX BOUCAU-LES-BAINS;40;328;75
1547;AUBOUE;54;28;44
1562;BLAINVILLE-SUR-L EAU;54;76;44
1525;BOUXIERES-AUX-DAMES;54;90;44
1519;CHAMPIGNEULLES;54;115;44
1555;CONS-LA-GRANDVILLE;54;137;44
